股票代码,公司名称,营业总收入,营收同比增长率,净利润,净利润同比增长率,总资产,资产负债率,毛利率,净利率,员工人数,报告期
603929,亚翔集成,,35.38%,,202.41%,,54.72%,25.03%,21.89%,,一季报
603933,睿能科技,,30.49%,,163.18%,,49.94%,22.20%,5.13%,,一季报
603936,博敏电子,,-0.60%,,-139.72%,,58.68%,15.50%,-1.25%,,一季报
603990,麦迪科技,,-2.61%,,-83.70%,,30.09%,62.20%,6.82%,,一季报
603992,松霖科技,,45.71%,,109.89%,,18.66%,32.37%,11.65%,,一季报
605058,澳弘电子,,6.14%,,-9.62%,,46.25%,26.61%,9.22%,,一季报
605118,力鼎光电,,44.67%,,23.86%,,19.31%,48.99%,29.60%,,一季报
605178,时空科技,,-18.13%,,80.93%,,30.96%,18.90%,-15.92%,,一季报
605180,华生科技,,41.14%,,-55.91%,,8.73%,23.83%,3.39%,,一季报
605186,健麾信息,,-1.37%,,-0.39%,,18.95%,33.15%,1.44%,,一季报
605218,伟时电子,,16.85%,,-287.30%,,38.46%,6.59%,-4.77%,,一季报
605228,神通科技,,20.40%,,420.14%,,24.76%,24.25%,11.28%,,一季报
605258,协和电子,,1.61%,,-57.16%,,27.96%,15.59%,2.50%,,一季报
605268,王力安防,,8.83%,,21.16%,,57.97%,25.14%,5.26%,,一季报
605277,新亚电子,,13.25%,,-5.91%,,53.68%,14.15%,4.45%,,一季报
605298,必得科技,,-5.20%,,6.97%,,17.50%,41.50%,9.89%,,一季报
605398,新炬网络,,1.41%,,-42.61%,,12.81%,47.66%,2.53%,,一季报
605377,华旺科技,,-14.40%,,-19.36%,,33.15%,17.76%,8.96%,,一季报
605588,冠石科技,,-5.84%,,-134.24%,,66.94%,-0.93%,-6.91%,,一季报
688004,博汇科技,,-16.19%,,-78.52%,,14.66%,49.24%,-42.89%,,一季报
688003,天准科技,,75.61%,,114.54%,,59.59%,40.98%,1.16%,,一季报
688005,容百科技,,27.58%,,175.18%,,67.38%,9.43%,0.20%,,一季报
688007,光峰科技,,-49.67%,,-74.53%,,31.43%,34.10%,-16.36%,,一季报
688006,杭可科技,,24.31%,,10.62%,,52.71%,33.60%,15.15%,,一季报
688008,澜起科技,,19.51%,,61.30%,,4.17%,69.79%,56.80%,,一季报
688015,交控科技,,-6.55%,,-7.77%,,55.79%,40.40%,6.60%,,一季报
688011,新光光电,,358.17%,,-28.46%,,14.29%,13.43%,-42.53%,,一季报
688018,乐鑫科技,,16.16%,,44.76%,,10.20%,48.51%,21.00%,,一季报
688021,奥福科技,,2.24%,,434.22%,,24.35%,34.49%,10.88%,,一季报
688019,安集科技,,32.76%,,23.01%,,15.70%,55.46%,28.69%,,一季报
688023,安恒信息,,4.44%,,-2.40%,,45.28%,55.65%,-36.11%,,一季报
688031,星环科技,,26.24%,,33.00%,,25.61%,40.45%,-68.92%,,一季报
688035,德邦科技,,28.48%,,26.78%,,30.13%,26.99%,8.63%,,一季报
688039,当虹科技,,68.64%,,-27.96%,,27.98%,35.18%,-20.57%,,一季报
688049,炬芯科技,,23.74%,,17.49%,,10.71%,49.47%,20.50%,,一季报
688041,海光信息,,68.06%,,35.82%,,22.80%,55.60%,21.75%,,一季报
688051,佳华科技,,-24.25%,,-52.72%,,36.35%,23.18%,-52.48%,,一季报
688055,龙腾光电,,-24.84%,,-21.77%,,40.97%,2.55%,-15.43%,,一季报
688059,华锐精密,,88.26%,,499.47%,,32.89%,57.27%,41.88%,,一季报
688060,云涌科技,,9.84%,,-57.08%,,6.65%,27.96%,-25.96%,,一季报
688061,灿瑞科技,,4.76%,,-55.73%,,14.33%,28.48%,-15.99%,,一季报
688063,派能科技,,147.89%,,158.39%,,31.63%,24.19%,2.09%,,一季报
688067,爱威科技,,-0.47%,,17.48%,,15.15%,57.84%,14.00%,,一季报
688071,华依科技,,10.60%,,-54.32%,,57.40%,29.45%,0.99%,,一季报
688072,拓荆科技,,56.97%,,488.29%,,60.99%,41.69%,50.54%,,一季报
688078,龙软科技,,-37.85%,,-188.20%,,18.84%,33.14%,-37.96%,,一季报
688083,中望软件,,17.30%,,20.15%,,13.39%,97.06%,-26.47%,,一季报
688090,瑞松科技,,15.80%,,878.58%,,49.90%,29.39%,9.79%,,一季报
688088,虹软科技,,8.54%,,8.90%,,7.29%,90.40%,23.81%,,一季报
688092,爱科科技,,2.81%,,-42.75%,,20.94%,43.82%,6.02%,,一季报
688093,世华科技,,-6.45%,,-2.07%,,4.00%,56.43%,35.69%,,一季报
688095,福昕软件,,14.92%,,293.15%,,25.18%,91.69%,1.28%,,一季报
688100,威胜信息,,-4.24%,,6.40%,,39.55%,43.33%,27.88%,,一季报
688103,国力电子,,33.28%,,-42.98%,,57.36%,23.83%,2.19%,,一季报
688107,安路科技,,77.46%,,32.43%,,18.22%,41.26%,-24.65%,,一季报
688109,品茗科技,,-31.81%,,-1475.95%,,12.41%,71.44%,-31.22%,,一季报
688112,鼎阳科技,,22.85%,,-5.77%,,8.47%,64.24%,23.68%,,一季报
688113,联测科技,,29.43%,,32.27%,,29.94%,36.26%,22.61%,,一季报
688116,天奈科技,,-5.82%,,-3.01%,,33.86%,35.85%,17.84%,,一季报
688118,普元信息,,-22.92%,,-3.66%,,10.08%,38.66%,-99.45%,,一季报
688129,东来技术,,1.58%,,7.50%,,39.99%,37.56%,18.03%,,一季报
688125,安达智能,,1.36%,,-54.95%,,23.30%,47.23%,-21.89%,,一季报
688132,邦彦技术,,-39.76%,,-59.45%,,19.04%,10.06%,-261.38%,,一季报
688133,泰坦科技,,-3.49%,,-731.36%,,42.55%,19.02%,-6.17%,,一季报
688135,利扬芯片,,27.87%,,145.07%,,40.00%,27.40%,2.30%,,一季报
688138,清溢光电,,10.67%,,7.64%,,28.35%,31.28%,16.89%,,一季报
688150,莱特光电,,-8.20%,,-24.47%,,14.43%,69.74%,34.32%,,一季报
688151,华强科技,,59.50%,,240.27%,,11.24%,21.31%,6.18%,,一季报
688155,先惠技术,,98.41%,,163.46%,,54.77%,30.30%,18.68%,,一季报
688156,路德科技,,74.60%,,780.45%,,57.38%,32.55%,11.40%,,一季报
688159,有方科技,,-40.86%,,57.99%,,69.04%,20.12%,5.00%,,一季报
688162,巨一科技,,4.24%,,-21.67%,,71.17%,16.44%,2.07%,,一季报
688167,炬光科技,,21.15%,,58.68%,,25.39%,43.24%,-6.43%,,一季报
688169,石头科技,,23.31%,,20.83%,,27.04%,43.26%,7.65%,,一季报
688170,德龙激光,,-11.93%,,-55.01%,,31.06%,43.28%,-29.23%,,一季报
688171,纬德信息,,203.25%,,84.49%,,7.88%,60.49%,16.85%,,一季报
688175,高凌信息,,40.80%,,131.22%,,8.89%,47.01%,6.40%,,一季报
688182,灿勤科技,,98.03%,,-92.80%,,19.86%,20.07%,0.37%,,一季报
688183,生益电子,,52.62%,,122.16%,,47.52%,35.21%,18.45%,,一季报
688188,柏楚电子,,10.53%,,23.88%,,5.62%,74.51%,58.29%,,一季报
688190,云路股份,,11.21%,,-21.53%,,21.09%,23.06%,13.22%,,一季报
688195,腾景科技,,51.17%,,10.74%,,34.14%,37.22%,10.63%,,一季报
688206,概伦电子,,10.09%,,-917.21%,,19.62%,86.21%,-12.39%,,一季报
688208,道通科技,,18.78%,,-2.43%,,48.55%,56.17%,14.12%,,一季报
688210,统联精密,,-5.89%,,-826.13%,,58.01%,31.84%,-12.70%,,一季报
688215,瑞晟智能,,67.34%,,345.59%,,55.68%,24.93%,7.57%,,一季报
688216,气派科技,,69.77%,,88.42%,,62.13%,10.57%,-2.14%,,一季报
688220,翱捷科技,,24.18%,,77.08%,,24.30%,30.14%,-2.48%,,一季报
688228,开普云,,-21.44%,,-1251.33%,,26.28%,40.33%,-24.46%,,一季报
688230,芯导科技,,34.71%,,24.47%,,2.51%,34.33%,29.95%,,一季报
688229,博睿数据,,-11.06%,,-26.43%,,12.16%,73.25%,-36.17%,,一季报
688232,新点软件,,-2.94%,,40.56%,,15.41%,57.38%,-8.85%,,一季报
688248,南网科技,,-12.66%,,-13.38%,,30.20%,38.58%,11.38%,,一季报
688239,航宇科技,,25.88%,,31.65%,,59.83%,30.03%,10.33%,,一季报
688249,晶合集成,,13.41%,,-62.61%,,45.60%,21.26%,0.98%,,一季报
688251,井松智能,,30.07%,,-2332.40%,,47.45%,15.30%,-16.83%,,一季报
688258,卓易信息,,2.70%,,216.35%,,35.35%,57.18%,67.95%,,一季报
688259,创耀科技,,-19.60%,,-11.94%,,12.82%,30.86%,14.72%,,一季报
688260,昀冢科技,,56.28%,,-1.31%,,87.35%,-3.11%,-38.21%,,一季报
688279,峰岹科技,,46.20%,,75.09%,,2.28%,51.82%,35.27%,,一季报
688262,国芯科技,,79.50%,,-40.04%,,38.88%,22.91%,-31.06%,,一季报
688281,华秦科技,,23.85%,,26.19%,,25.87%,43.40%,21.39%,,一季报
688288,鸿泉技术,,7.51%,,-137.96%,,39.11%,26.61%,-4.22%,,一季报
688290,景业智能,,169.24%,,28.75%,,25.71%,23.02%,-16.26%,,一季报
688296,和达科技,,17.14%,,11.41%,,36.26%,35.23%,-32.47%,,一季报
688299,长阳科技,,-10.27%,,-21.32%,,39.17%,33.57%,4.66%,,一季报
688301,奕瑞科技,,42.50%,,24.91%,,47.77%,45.83%,26.59%,,一季报
688306,均普智能,,43.01%,,-13.73%,,62.60%,18.07%,-7.30%,,一季报
688309,恒誉科技,,180.55%,,414.07%,,17.40%,57.81%,24.69%,,一季报
688311,盟升电子,,-43.63%,,-1.63%,,24.33%,25.95%,-126.34%,,一季报
688312,燕麦科技,,-3.71%,,-1.93%,,13.13%,44.54%,2.00%,,一季报
688316,青云科技,,1.32%,,40.09%,,75.67%,34.08%,-28.82%,,一季报
688320,禾川科技,,18.70%,,79.10%,,41.48%,23.35%,-3.38%,,一季报
688327,云从科技,,-37.61%,,89.50%,,62.84%,47.98%,-51.21%,,一季报
688329,艾隆科技,,-25.96%,,-63.15%,,42.97%,38.31%,-60.33%,,一季报
688335,复洁科技,,-66.49%,,-1379.80%,,20.92%,22.66%,-112.88%,,一季报
688343,云天励飞,,17.97%,,-56.47%,,31.03%,28.14%,-43.29%,,一季报
688348,昱能科技,,-22.42%,,-313.41%,,25.08%,35.12%,-43.17%,,一季报
688352,颀中科技,,-11.37%,,-1095.27%,,26.86%,14.32%,-69.72%,,一季报
688350,富淼科技,,7.83%,,251.80%,,34.84%,19.47%,6.00%,,一季报
688355,明志科技,,2.30%,,-75.66%,,22.62%,31.20%,2.60%,,一季报
688356,键凯科技,,14.53%,,88.67%,,5.74%,70.22%,28.32%,,一季报
688362,甬矽电子,,23.97%,,8.15%,,74.03%,17.51%,1.79%,,一季报
688360,德马科技,,13.22%,,17.14%,,58.35%,32.74%,9.02%,,一季报
688365,光云科技,,23.44%,,146.49%,,46.67%,72.95%,2.85%,,一季报
688370,丛麟科技,,-8.26%,,111.99%,,12.33%,33.15%,6.14%,,一季报
688369,致远互联,,22.21%,,2.97%,,44.91%,57.62%,-53.81%,,一季报
688372,伟测科技,,71.79%,,173.39%,,52.24%,34.96%,14.46%,,一季报
688376,美埃科技,,44.52%,,-24.40%,,48.24%,26.56%,7.80%,,一季报
688375,国博电子,,-8.90%,,-98.51%,,23.13%,33.62%,0.27%,,一季报
688388,嘉元科技,,73.94%,,392.77%,,45.68%,7.48%,3.56%,,一季报
688389,普门科技,,20.94%,,-39.49%,,15.15%,61.03%,12.59%,,一季报
688391,钜泉科技,,-5.35%,,-56.36%,,3.98%,38.91%,3.39%,,一季报
688400,凌云光,,-2.79%,,1233.13%,,26.37%,42.37%,33.20%,,一季报
688401,路维光电,,25.56%,,38.81%,,45.47%,35.39%,20.88%,,一季报
688418,震有科技,,-30.85%,,-2313.95%,,46.72%,38.75%,-43.78%,,一季报
688409,富创精密,,36.84%,,361.52%,,48.87%,27.05%,6.22%,,一季报
688448,磁谷科技,,11.84%,,-10.35%,,26.18%,28.83%,-11.62%,,一季报
688420,美腾科技,,-9.98%,,55.02%,,21.71%,41.67%,3.71%,,一季报
688435,英方软件,,9.27%,,2.53%,,10.38%,74.45%,-33.38%,,一季报
688449,联芸科技,,47.38%,,135.73%,,21.32%,51.46%,2.49%,,一季报
688450,光格科技,,23.74%,,67.11%,,21.32%,64.38%,-13.85%,,一季报
688455,科捷智能,,73.14%,,-0.98%,,75.86%,14.52%,-16.41%,,一季报
688459,哈铁科技,,-9.00%,,-1025.90%,,15.31%,39.29%,-17.59%,,一季报
688475,萤石网络,,2.36%,,32.30%,,34.21%,50.47%,12.93%,,一季报
688469,芯联集成,,13.19%,,51.53%,,46.13%,5.69%,-15.12%,,一季报
688479,友车科技,,1.89%,,91.10%,,9.86%,31.49%,11.21%,,一季报
688498,源杰科技,,320.94%,,1153.07%,,10.72%,77.81%,50.51%,,一季报
688484,南芯科技,,10.48%,,-94.74%,,17.79%,37.44%,0.26%,,一季报
688507,索辰科技,,,,,,,,,,
688510,航亚科技,,-1.47%,,-34.68%,,36.44%,38.62%,11.76%,,一季报
688511,天微电子,,-57.94%,,-66.07%,,13.44%,53.56%,25.65%,,一季报
688518,联赢激光,,1.74%,,-2.08%,,64.55%,26.86%,5.00%,,一季报
688529,豪森智能,,10.89%,,-198.42%,,83.82%,7.84%,-16.83%,,一季报
688531,日联科技,,48.34%,,24.98%,,19.95%,42.88%,14.51%,,一季报
688533,上声电子,,8.05%,,-10.99%,,51.82%,22.13%,3.35%,,一季报
688538,和辉光电,,1.25%,,7.41%,,71.86%,-17.07%,-38.43%,,一季报
688539,高华科技,,-21.13%,,-195.91%,,12.61%,52.78%,-7.07%,,一季报
688545,兴福电子,,36.72%,,20.22%,,30.00%,26.46%,14.18%,,一季报
688557,兰剑智能,,15.87%,,95.00%,,48.63%,25.26%,1.56%,,一季报
688562,航天软件,,-27.86%,,-31.82%,,40.97%,20.27%,-126.30%,,一季报
688567,孚能科技,,-28.31%,,8.03%,,58.12%,13.82%,-8.41%,,一季报
688565,力源科技,,-14.79%,,-80.65%,,45.13%,21.23%,1.31%,,一季报
688576,西山科技,,9.04%,,-36.48%,,7.58%,62.15%,10.15%,,一季报
688579,地纬智能,,-55.95%,,-476.26%,,16.32%,56.77%,-50.34%,,一季报
688588,凌志软件,,-1.70%,,-103.03%,,28.98%,31.88%,-0.87%,,一季报
688583,思看科技,,0.15%,,-73.02%,,12.41%,73.30%,8.34%,,一季报
688590,新致软件,,1.17%,,-88.96%,,52.82%,26.26%,0.27%,,一季报
688595,芯海科技,,12.07%,,-62.19%,,51.02%,29.59%,-21.17%,,一季报
688596,正帆科技,,43.35%,,-174.36%,,67.97%,18.23%,-2.60%,,一季报
688602,康鹏科技,,-38.37%,,-141.09%,,11.44%,15.51%,-7.72%,,一季报
688600,皖仪科技,,33.46%,,324.98%,,38.90%,49.03%,6.84%,,一季报
688603,天承科技,,42.41%,,57.79%,,9.34%,37.88%,20.57%,,一季报
688609,九联科技,,28.50%,,126.72%,,78.73%,19.57%,2.02%,,一季报
688610,埃科光电,,95.79%,,169.09%,,14.83%,42.97%,15.83%,,一季报
688608,恒玄科技,,-32.72%,,-53.26%,,4.85%,42.55%,13.31%,,一季报
688615,合合信息,,27.53%,,33.67%,,24.09%,87.58%,30.71%,,一季报
688616,西力科技,,13.85%,,-11.05%,,16.68%,29.57%,16.24%,,一季报
688618,三旺通信,,-14.89%,,-110.71%,,20.71%,57.30%,-1.24%,,一季报
688623,双元科技,,4.27%,,-26.49%,,20.74%,36.96%,22.63%,,一季报
688629,华丰科技,,56.15%,,230.43%,,51.86%,30.34%,16.36%,,一季报
688625,呈和科技,,13.90%,,26.20%,,50.18%,45.57%,36.09%,,一季报
688631,莱斯信息,,-17.30%,,14.57%,,41.44%,52.74%,-14.80%,,一季报
688646,逸飞激光,,-39.50%,,-364.20%,,58.66%,19.04%,-20.83%,,一季报
688638,誉辰智能,,62.00%,,0.30%,,71.71%,15.36%,-27.70%,,一季报
688648,中邮科技,,66.49%,,-36.76%,,36.47%,8.22%,-7.98%,,一季报
688657,浩辰软件,,26.79%,,-38.00%,,6.93%,91.94%,5.25%,,一季报
688653,康希通信,,34.80%,,116.14%,,10.34%,28.02%,2.67%,,一季报
688659,元琛科技,,45.21%,,65.34%,,60.98%,22.56%,2.23%,,一季报
688662,富信科技,,4.33%,,5.06%,,23.62%,29.22%,7.20%,,一季报
688665,四方光电,,4.10%,,3.11%,,30.34%,43.53%,15.02%,,一季报
688668,鼎通科技,,20.78%,,51.86%,,24.47%,32.39%,17.59%,,一季报
688676,金盘科技,,13.41%,,4.83%,,57.82%,25.74%,7.33%,,一季报
688683,莱尔科技,,89.38%,,31.28%,,35.53%,17.37%,4.85%,,一季报
688687,凯因科技,,-10.67%,,-76.10%,,35.08%,72.97%,2.33%,,一季报
688690,纳微科技,,34.03%,,133.22%,,12.27%,74.19%,27.10%,,一季报
688692,达梦数据,,59.09%,,54.25%,,9.32%,96.56%,36.02%,,一季报
688696,极米科技,,-2.14%,,-19.75%,,46.71%,36.14%,5.44%,,一季报
688699,明微电子,,94.91%,,171.15%,,27.24%,23.69%,11.00%,,一季报
688702,盛科通信,,11.40%,,-12.05%,,9.18%,49.45%,-6.86%,,一季报
688700,东威科技,,44.47%,,160.59%,,49.17%,37.25%,14.51%,,一季报
688708,佳驰科技,,23.93%,,4.61%,,11.14%,73.67%,31.22%,,一季报
688711,宏微科技,,3.83%,,-16.11%,,58.47%,13.89%,-0.62%,,一季报
688737,中自科技,,77.64%,,-55.29%,,52.17%,11.71%,0.47%,,一季报
688755,汉邦科技,,17.80%,,66.22%,,34.90%,37.73%,9.48%,,一季报
688758,赛分科技,,35.99%,,49.66%,,8.91%,76.48%,31.33%,,一季报
688776,国光电气,,-51.32%,,-1994.63%,,25.65%,7.81%,-78.54%,,一季报
688777,中控技术,,-6.29%,,-37.81%,,45.09%,30.99%,4.96%,,一季报
688781,视涯科技,,,,,,,,,,
688788,科思科技,,36.96%,,-24.40%,,10.60%,25.26%,-257.64%,,一季报
688797,臻宝科技,,,,,,,,,,
688801,燧原科技,,,,,,,,,,
688798,艾为电子,,1.02%,,-20.32%,,41.02%,32.15%,7.90%,,一季报
688826,频准激光,,,,,,,,,,
688825,长鑫科技,,,,,,,,,,
688835,高凯技术,,,,,,,,,,
688836,宇树科技,,,,,,,,,,
